N,t,S,SH,Epi,D,proportion_cancer,sd_S,sd_SH,sd_Epi,sd_D,sd_in_proportion
3719,0.5,109180.7,21088.031465353848,2174.9723216080401,-18913.05914374581,0.68566819037375637,4071.0105391659204,786.30745494137727,74.901615837808677,716.00428682728682,0.0
4229,0.6,110936.60000000001,21427.180000305678,2206.1434472361807,-19221.036553069494,0.72357531331283986,2466.2485762793663,476.35092628975065,42.885690250843595,443.32957361154018,0.0
4739,0.7,114460.8,22107.87210513922,2263.9560000000001,-19843.916105139222,0.75332348596750365,4905.9848715624876,947.58105910714687,55.670728464722217,896.51394548996279,0.0
5100,0.8,114976.39999999999,22207.45920270808,2299.9437688442213,-19907.51543386386,0.79999999999999993,1950.9744847127035,376.82677727587412,53.080829426500515,332.2594302270291,1.1102230246251565e-16
5100,0.9,120884.7,23348.635402409585,2387.3513768844223,-20961.284025525169,0.90000000000000013,1725.201150590852,333.21911425485075,30.76515963100362,313.95917633702453,1.1102230246251565e-16
5100,1,120635.3,23300.464296642182,2458.3494321608041,-20842.114864481377,1.0,1761.2361596333412,340.17920339645076,28.73559497406821,332.45338876197536,0.0
1169,0,43623.699999999997,8425.8294573597414,1133.8402361809046,-7291.9892211788365,0.0,754.0347538409618,145.64028820999062,19.103666596068113,138.98516092777763,0.0
1169,1e-05,44368.900000000001,8569.7633307273027,1149.2105829145728,-7420.5527478127287,0.0,1630.2068243017509,314.8711521899923,25.614139988429862,294.70340703532946,0.0
1779,0.1,83332.5,16095.50389479642,1721.1643919597991,-14374.339502836621,0.34288926363125344,3924.840130502133,758.07493603276453,69.078078035588675,695.58856054087425,5.5511151231257827e-17
2389,0.2,98320.300000000003,18990.367162722261,1981.3272864321607,-17009.039876290095,0.5106739221431561,3038.0993087784341,586.80273911404993,67.159176215538494,534.1826520612882,0.0
2999,0.3,104590.8,20201.501560134082,2088.8538391959801,-18112.647720938105,0.6102034011337113,3814.3005597356896,736.72444142621418,70.476403447906151,671.28305480480083,1.1102230246251565e-16
3609,0.4,107038.2,20674.211922023198,2139.0480653266332,-18535.163856696563,0.67608755888057637,4009.9172011401929,774.50740021915942,76.357076553976412,710.85882497108719,0.0
4219,0.5,109685.10000000001,21185.455305566677,2214.8553165829144,-18970.599988983762,0.72292012325195543,3904.7888150321264,754.2020649891349,40.757331961586331,721.17444892923618,0.0
4829,0.6,113463.5,21915.245626463067,2254.9612663316584,-19660.284360131413,0.75792089459515422,2968.3200046490947,573.3250076000553,42.948352937156329,539.27005427923416,1.1102230246251565e-16
5439,0.7,115041.39999999999,22220.01382129221,2281.6249045226127,-19938.388916769592,0.7850707850707852,2061.0765245376019,398.09276366565803,52.017454919781592,352.8992923912682,1.1102230246251565e-16
6049,0.8,115623.10000000001,22332.368000221235,2289.562809045226,-20042.805191176009,0.80674491651512636,2725.3509296969446,526.39602200371121,39.507110710065554,503.10304788974213,1.1102230246251565e-16
6100,0.9,119816.0,23142.218158088719,2383.1536934673368,-20759.06446462138,0.90000000000000013,2827.1219641182797,546.05289154327841,34.011905526946428,531.13309397895432,1.1102230246251565e-16
